도로명,도로폭,도로길이,교차로수,위도,경도
자하문로24길,2,48,0,37.582821700000004,126.9717078
종로53길,5,204,0,37.5732075,127.0135432
성균관로5길,3,64,0,37.584691799999995,126.9952311
난계로27길,4,61,0,37.573212100000006,127.0210617
종로63다길,2,17,0,37.5742642,127.01714840000001
동숭4라길,2,24,0,37.584091799999996,127.00594779999999
세검정로6길,3,34,0,37.600216499999995,126.9621081
평창16길,6,50,0,37.611506299999995,126.9653845
평창31길,3,53,0,37.6117055,126.97579740000002
난계로25길,3,40,0,37.5726249,127.0226556
낙산성곽동길,1,66,0,37.578195,127.00865690000002
창경궁로21가길,2,78,0,37.5751414,126.9963922
종로44길,7,29,0,37.570838,127.01234640000001
창신5다길,1,19,0,37.5745706,127.01243400000001
난계로27길,3,27,0,37.5724304,127.0193564
난계로27길,4,68,0,37.573302399999996,127.0214313
동숭길,6,28,0,37.583418,127.00369340000002
평창42길,5,253,0,37.612727299999996,126.9798908
필운대로5나길,1,43,0,37.5798434,126.96709229999999
명륜길,5,37,0,37.5884004,126.9958462
대학로14길,2,12,0,37.5842434,127.0026872
충신길,2,42,0,37.5761289,127.00729170000001
창신길,3,39,0,37.5756143,127.01084080000001
율곡로25길,4,42,0,37.575139799999995,127.0070521
창신6길,1,21,0,37.5758961,127.0114342
종로22길,3,230,0,37.5694899,126.99353570000001
수표로18가길,2,139,0,37.5690752,126.99083459999999
세검정로6나길,2,273,0,37.6013619,126.9635607
창경궁로16가길,2,78,0,37.5738218,126.9990638
창신4나길,1,21,0,37.574081,127.009649
종로35길,1,20,0,37.572167900000004,127.00380320000001
비봉길,4,176,0,37.6089367,126.9569793
평창14길,7,396,0,37.60976420000001,126.96693559999999
북촌로15길,3,11,0,37.5855102,126.9843321
동망산길,1,44,0,37.5796282,127.0173751
동숭4나길,5,34,0,37.5833565,127.00590459999998
새문안로,40,62,0,37.5692411,126.96993940000002
자하문로43길,2,23,0,37.5977488,126.9600175
새문안로,2,24,0,37.569165500000004,126.9695261
사직로,2,16,0,37.5737601,126.9649229
평창11길,5,70,0,37.6074286,126.96476799999999
평창25길,6,66,0,37.6111394,126.9723143
통일로12길,6,134,0,37.5728819,126.96059679999999
돈화문로5가길,1,32,0,37.5715656,126.99138070000001
종로,2,39,0,37.5718419,127.0121362
종로63길,4,324,0,37.574637200000005,127.01796270000001
창덕궁4길,4,251,0,37.582336700000006,126.98876000000001
충신6길,1,18,0,37.5764231,127.0070328
평창1길,5,455,0,37.606064399999994,126.96322920000001
인왕산로1가길,7,44,0,37.5747901,126.96328229999999
청계천로,6,78,0,37.5695329,126.99939850000001
낙산1길,8,27,0,37.581050299999994,127.0058841
지봉로8길,4,298,0,37.5759393,127.0160804
자하문로24길,2,13,0,37.5835615,126.97076650000001
통일로,3,58,0,37.5677135,126.9652491
대학로,2,15,0,37.57426629999999,127.00170130000001
평창42길,6,568,0,37.6140706,126.980153
낙산성곽길,7,1077,0,37.57597020000001,127.0089369
지봉로11길,4,231,0,37.5769814,127.01427279999999
낙산1길,8,51,0,37.5814836,127.0061149
계동6길,2,12,0,37.5825865,126.98736389999999
종로28가길,2,35,0,37.5693402,126.9961979
명륜7길,2,17,0,37.5906735,126.9956473
자하문로6길,4,178,0,37.5781271,126.97297579999999
진흥로,5,89,0,37.606800799999995,126.96025049999999
돈화문로11다길,3,277,0,37.573161799999994,126.98995559999999
율곡로14길,10,330,0,37.5748176,127.00350700000001
삼청로,2,85,0,37.580623700000004,126.98055330000001
낙산성곽동길,2,148,0,37.5770581,127.00893740000001
율곡로6길,5,209,0,37.576469700000004,126.98928390000002
숭인동2길,6,277,0,37.5779304,127.02043770000002
백석동2길,1,190,0,37.5988588,126.97087040000001
경희궁3길,5,51,0,37.5731987,126.9675685
평창11길,8,299,0,37.6076244,126.964495
옥인6가길,2,11,0,37.57973,126.96534369999999
자하문로4길,2,43,0,37.5776424,126.97359679999998
통일로10길,4,107,0,37.57087979999999,126.962523
동숭4가길,4,22,0,37.5837494,127.0044773
종로28길,4,218,0,37.5695984,126.99549569999999
진흥로,2,52,0,37.605998799999995,126.96019170000001
창신12길,5,107,0,37.579156,127.01057050000001
백석동2길,1,96,0,37.5981658,126.97176979999999
창의문로9길,5,436,0,37.592127399999995,126.96201809999998
종로65길,1,13,0,37.575994200000004,127.0194977
세검정로7길,2,13,0,37.6042682,126.96027659999999
보문로7길,5,47,0,37.577811499999996,127.0225828
창신6나길,4,156,0,37.57584,127.012249
종로26길,3,220,0,37.5695719,126.99492849999999
자하문로5길,2,69,0,37.577821500000006,126.97063
자하문로24길,2,16,0,37.5827773,126.9713097
종로51길,2,57,0,37.572961299999996,127.01136899999999
자하문로24길,3,48,0,37.5835773,126.9713342
계동2길,4,70,0,37.5800167,126.9879263
동숭4라길,2,17,0,37.5839886,127.0059138
홍지문길,4,23,0,37.6055468,126.9578999
평창11길,4,22,0,37.6062204,126.96689270000002
필운대로13길,2,31,0,37.5849079,126.96712649999999
진흥로,3,97,0,37.6045878,126.9617555
종로16길,1,42,0,37.5686382,126.9889952
동숭3길,4,41,0,37.58243970000001,127.004907
종로22길,2,20,0,37.5695579,126.9934398
종로18길,2,26,0,37.5697812,126.9913767
대학로7길,5,9,0,37.579209399999996,127.0011528
창경궁로22길,1,20,0,37.5763887,126.99812539999999
필운대로13길,2,20,0,37.5847114,126.9671172
성균관로,10,41,0,37.5842917,126.99783049999999
혜화로5길,5,49,0,37.5875402,126.9989284
낙산성곽동길,2,26,0,37.576743900000004,127.0092916
사직로,3,35,0,37.576344899999995,126.97026979999998
낙산성곽동길,4,22,0,37.578006099999996,127.0087867
세검정로6다길,2,34,0,37.6019999,126.96243030000001
수표로18가길,1,13,0,37.5691461,126.9903332
종로50다길,3,27,0,37.570244,127.0110835
숭인동길,6,73,0,37.577507000000004,127.02180320000001
수표로18가길,2,50,0,37.5686789,126.9911784
명륜4가길,2,8,0,37.5900722,126.9942189
명륜7길,1,10,0,37.590179,126.9949277
성균관로5길,1,14,0,37.5864685,126.9938055
평창33길,8,426,0,37.6131362,126.974544
북촌로11길,3,42,0,37.5817608,126.9841048
종로26길,1,10,0,37.5697463,126.9946354
혜화로6길,7,42,0,37.589659000000005,127.00192340000002
종로58길,3,26,0,37.5731125,127.01763840000001
사직로1길,2,25,0,37.5736025,126.9627778
창신8길,4,277,0,37.5774614,127.010602
대학로,4,36,0,37.574299100000005,127.0027288
필운대로6길,3,171,0,37.580317,126.96911999999999
낙산성곽서1길,3,167,0,37.5777925,127.0082362
삼청로,3,86,0,37.5804,126.98028300000001
사직로,3,66,0,37.575894,126.97059920000001
통일로,2,39,0,37.574866799999995,126.95774979999999
비봉길,2,39,0,37.6090856,126.9569587
율곡로19길,4,10,0,37.5769059,127.0066587
대명1길,4,150,0,37.582894399999994,127.0008136
통일로12길,2,29,0,37.5744934,126.96174840000002
종로50다길,1,18,0,37.5702018,127.0103855
동숭3길,3,176,0,37.5824973,127.00516200000001
지봉로17길,1,37,0,37.5795518,127.013726
종로54길,2,43,0,37.5710989,127.01384509999998
이화장길,6,543,0,37.5783501,127.0034149
종로63가길,2,25,0,37.5752964,127.0188435
종로63마길,1,17,0,37.5748783,127.01780459999999
통일로12길,2,23,0,37.5762029,126.96205149999999
지봉로,3,30,0,37.5787539,127.01515159999998
혜화로8길,4,48,0,37.5882215,127.0004797
낙산2길,3,13,0,37.580678799999994,127.005623
통일로12길,3,59,0,37.575180700000004,126.96210959999999
율곡로22가길,1,11,0,37.574109299999996,127.00402700000001
진흥로,5,120,0,37.607569500000004,126.9571584
경희궁3길,1,21,0,37.5729052,126.96776000000001
창경궁로35가길,2,26,0,37.587160600000004,127.00156329999999
동숭2길,1,23,0,37.580937899999995,127.0050632
통일로12길,6,642,0,37.57510070000001,126.96114240000001
종로54길,2,20,0,37.572053000000004,127.01420590000001
수표로28길,3,68,0,37.573442799999995,126.99018219999999
율곡로20길,3,71,0,37.5745997,127.0040947
창신길,3,62,0,37.572421000000006,127.0103795
창신5다길,3,40,0,37.5744891,127.01199679999999
창신4가길,3,63,0,37.5752037,127.00986809999999
종로58길,1,64,0,37.572617799999996,127.01787409999999
지봉로17길,1,35,0,37.57956110000001,127.01406609999998
사직로9길,8,279,0,37.576927600000005,126.9684452
통일로,6,60,0,37.567518799999995,126.9654213
대명1길,10,21,0,37.5828649,127.00085759999999
창신5가길,2,151,0,37.5743018,127.01098400000001
필운대로5가길,4,32,0,37.5802209,126.96825009999999
필운대로6길,5,71,0,37.5810484,126.96897320000001
종로51가길,4,205,0,37.5731511,127.01240020000002
통일로,3,63,0,37.570690500000005,126.96230790000001
북촌로,4,93,0,37.5804411,126.9854233
평창15길,2,109,0,37.6106896,126.96496210000001
종로63라길,3,40,0,37.574565899999996,127.01779930000001
송월길,6,121,0,37.570401000000004,126.9643406
창신5라길,2,27,0,37.574825700000005,127.0135405
경교장길,4,26,0,37.5685085,126.9659676
낙산성곽길,2,65,0,37.5796051,127.0088137
평창8길,7,468,0,37.603754200000004,126.9673737
창의문로5길,4,43,0,37.591056,126.9637679
사직로1라길,2,42,0,37.5741119,126.9625136
필운대로,2,72,0,37.578968700000004,126.96858190000002
필운대로1길,4,40,0,37.5778244,126.96861799999999
필운대로6길,2,33,0,37.5802442,126.9694784
필운대로9가길,3,123,0,37.5824592,126.96656170000001
자하문로1길,3,58,0,37.5765506,126.9698334
평창8길,4,20,0,37.6022069,126.96783429999999
필운대로,4,42,0,37.582755299999995,126.96723329999999
통일로14길,3,38,0,37.574762400000004,126.9582207
창신길,4,42,0,37.5733102,127.01044850000001
통일로18나길,8,238,0,37.576915500000005,126.9610075
창신6가길,3,88,0,37.576724,127.01245420000001
필운대로,5,27,0,37.5840889,126.96750779999999
비봉5길,2,79,0,37.6128168,126.9534699
낙산성곽동길,2,44,0,37.5785954,127.0089395
돈화문로11가길,4,55,0,37.5770779,126.98962209999999
사직로10길,6,134,0,37.575478499999996,126.9703037
평창15길,1,106,0,37.610352299999995,126.9653497
창덕궁길,4,35,0,37.5821477,126.98927830000001
대학로14길,4,26,0,37.584466600000006,127.00275549999999
창신길,2,85,0,37.5727874,127.011059
지봉로17길,2,37,0,37.579538299999996,127.014468
성균관로3길,6,14,0,37.5834521,126.9966997
삼청로,2,29,0,37.577994700000005,126.9797598
율곡로10길,2,37,0,37.5748294,126.9916093
북촌로,20,24,0,37.5804268,126.9852159
필운대로,3,29,0,37.577484600000005,126.9692372
청계천로,2,101,0,37.569182299999994,126.9968013
자하문로40길,6,94,0,37.5952614,126.9648031
창의문로5길,4,40,0,37.589113899999994,126.96316840000001
통일로12가길,4,206,0,37.5737791,126.9590185
경희궁4길,13,526,0,37.5731404,126.9706149
송월1길,5,391,0,37.5714318,126.9653403
필운대로,4,74,0,37.579073799999996,126.969277
낙산성곽서길,2,35,0,37.5763554,127.0082027
청계천로,6,64,0,37.571971500000004,127.02026289999999
서순라길,2,68,0,37.5722903,126.993261
사직로10길,2,33,0,37.5754937,126.97055470000001
지봉로,3,109,0,37.579337,127.01561809999998
종로56길,2,19,0,37.572809299999996,127.01665159999999
율곡로,2,33,0,37.573389899999995,127.0073118
통일로12길,2,25,0,37.5754588,126.9620856
충신길,2,25,0,37.5760474,127.0070429
충신1길,2,14,0,37.574866799999995,127.0083412
종로18길,3,244,0,37.5693536,126.9913091
충신6길,1,22,0,37.576420299999995,127.006853
평창30길,9,1012,0,37.6116917,126.97296940000001
창의문로9길,4,47,0,37.59237529999999,126.961083
자하문로21길,8,164,0,37.5831472,126.9695212
평창21길,3,49,0,37.61066829999999,126.9677063
명륜2길,2,84,0,37.589293,126.9953321
진흥로,30,1311,0,37.6066248,126.9560619
종로50길,1,44,0,37.5703694,127.0124533
북촌로1길,2,24,0,37.5777921,126.9842581
숭인동1나길,5,195,0,37.577442700000006,127.020677
종로63마길,2,8,0,37.5748184,127.0175902
숭인동1가길,6,173,0,37.5774109,127.0213625
종로,3,92,0,37.571956400000005,127.013512
종로52길,4,87,0,37.571693599999996,127.0149138
지봉로11길,2,57,0,37.577225899999995,127.01366809999999
지봉로11길,2,58,0,37.5770861,127.0138732
통일로12길,2,41,0,37.5753468,126.9620897
동숭2길,1,36,0,37.5806694,127.00495120000001
창신4가길,1,7,0,37.575043,127.0103092
창신4가길,3,13,0,37.5747397,127.010314
창신길,1,6,0,37.5764711,127.011067
종로51가길,2,17,0,37.573445899999996,127.0126068
종로53길,4,7,0,37.572846000000006,127.0133485
율곡로1길,13,56,0,37.5786379,126.9818489
종로44길,2,52,0,37.5706139,127.01217520000002
창경궁로16길,1,22,0,37.5746969,126.9994744
지봉로5길,1,8,0,37.575442200000005,127.0140908
대학로14길,1,11,0,37.5846179,127.00264750000001
율곡로30길,6,34,0,37.5721214,127.0071899
성균관로5길,2,20,0,37.5843421,126.9967297
종로65길,6,58,0,37.5756745,127.0201791
종로50라길,5,288,0,37.570185200000004,127.0142479
삼청로,16,2469,0,37.584318599999996,126.98179040000001
윤보선길,3,43,0,37.5768752,126.9842567
동숭4나길,4,216,0,37.583218,127.00537959999998
보문로,1,58,0,37.577487,127.0229121
율곡로20길,10,162,0,37.5750019,127.0046055
명륜4가길,1,9,0,37.5908316,126.9937473
율곡로10길,3,32,0,37.576384499999996,126.99124450000001
진흥로22나길,5,397,0,37.6065856,126.956112
자하문로,2,69,0,37.599379799999994,126.9604997
자하문로,3,73,0,37.598792100000004,126.9601985
돈화문로2길,3,237,0,37.5692777,126.99363629999999
지봉로,6,36,0,37.5736894,127.0151857
자하문로9길,8,230,0,37.579462799999995,126.9700903
종로62길,8,52,0,37.5728838,127.0191875
자하문로15길,2,19,0,37.5807223,126.9698372
사직로9가길,2,20,0,37.577031700000006,126.9682475
돈화문로11길,10,40,0,37.5727417,126.9899003
인왕산로1길,3,24,0,37.5751237,126.9631761
새문안로,40,72,0,37.5690371,126.9697381
자하문로5가길,3,21,0,37.5780559,126.97029369999998
자하문로6길,5,14,0,37.5782341,126.9727767
세검정로6길,3,22,0,37.599951399999995,126.96229380000001
세검정로7가길,3,29,0,37.601959,126.9589797
세검정로6나길,3,17,0,37.60111989999999,126.96309140000001
경교장1길,3,25,0,37.568285100000004,126.9653501
경교장1길,1,21,0,37.5685904,126.9654267
필운대로,3,58,0,37.583723299999996,126.96702350000001
효자로7길,1,16,0,37.579007399999995,126.9734986
새문안로9길,3,43,0,37.5714001,126.9753219
수표로28길,1,26,0,37.5730228,126.9903259
돈화문로6길,6,149,0,37.570857600000004,126.9929523
명륜길,6,46,0,37.5896128,126.9935918
대학로2길,4,22,0,37.5715964,127.0026209
명륜4가길,1,29,0,37.5897245,126.9944101
성균관로1길,3,38,0,37.583470899999995,126.9979723
율곡로17길,4,73,0,37.576812,127.0052239
삼청로,3,32,0,37.5873244,126.98151740000002
송월길,6,102,0,37.571378,126.9646496
새문안로,2,165,0,37.568795,126.9691148
돈화문로11나길,6,15,0,37.5739176,126.9902615
창의문로5나길,4,11,0,37.591631899999996,126.9644119
지봉로8길,1,17,0,37.575500700000006,127.0160043
충신4길,1,10,0,37.5757362,127.0081625
진흥로,2,13,0,37.60644620000001,126.960806
진흥로,4,21,0,37.606044,126.96100759999999
북촌로15길,3,42,0,37.5849886,126.98328659999999
종로44길,5,569,0,37.5710952,127.0127751
북촌로11길,4,66,0,37.5839735,126.9828993
북촌로11가길,3,80,0,37.5832404,126.984023
삼일대로,2,41,0,37.570683100000004,126.98622749999998
북촌로,20,40,0,37.5789748,126.9854386
인사동길,12,41,0,37.5717044,126.9868043
북촌로11길,2,160,0,37.582564500000004,126.98334270000001
인사동길,12,93,0,37.572162,126.9862575
진흥로22가길,5,335,0,37.6056403,126.95910390000002
평창3길,6,307,0,37.6067216,126.9632541
평창23길,6,185,0,37.6098941,126.9698875
진흥로21길,6,36,0,37.6088889,126.9587551
평창21길,3,76,0,37.6098204,126.96877409999999
삼일대로30길,1,15,0,37.5742865,126.99050349999999
세검정로6길,3,19,0,37.6006397,126.9626004
이화장1나길,2,47,0,37.5774235,127.00674779999999
자하문로33길,7,69,0,37.5858531,126.96673770000001
종로,40,68,0,37.5707417,127.0034913
송월길,6,49,0,37.5687344,126.9686532
종로65길,6,20,0,37.576094,127.01973259999998
지봉로4가길,2,36,0,37.570772999999996,127.01687009999999
돈화문로,2,26,0,37.572826899999995,126.99132659999998
돈화문로5길,2,28,0,37.5708024,126.9900892
지봉로,2,44,0,37.5786595,127.01557040000002
통일로10길,3,37,0,37.5709357,126.96413629999999
통일로10길,2,44,0,37.570727399999996,126.96386299999999
통일로12길,1,34,0,37.573499600000005,126.96002659999998
통일로12길,2,44,0,37.5736106,126.96063319999999
통일로12길,2,30,0,37.574604,126.96185520000002
통일로12길,2,18,0,37.5736489,126.9602672
통일로12길,2,80,0,37.5757074,126.96216820000001
통일로12가길,2,122,0,37.5740039,126.95903500000001
삼청로4길,3,31,0,37.581989899999996,126.9820507
삼청로10길,6,147,0,37.587664399999994,126.98200349999999
사직로1나길,10,22,0,37.5751329,126.96284920000001
송월길,2,20,0,37.570845,126.96505719999999
창신길,4,42,0,37.5758299,127.0107517
종로5길,10,553,0,37.5722687,126.9797768
자하문로6길,5,10,0,37.5783225,126.97273100000001
자하문로7길,2,21,0,37.578900399999995,126.97047520000001
윤보선길,2,26,0,37.5782425,126.9837043
통일로12길,1,29,0,37.573365,126.96108810000001
수표로22길,5,268,0,37.57136,126.9904893
옥인5길,5,634,0,37.583515500000004,126.9657729
혜화로3길,2,21,0,37.5864282,126.9988473
자하문로1길,2,13,0,37.576712,126.96954440000002
사직로1길,2,38,0,37.5742658,126.962124
창신11길,1,23,0,37.5784125,127.01032930000001
백석동길,4,45,0,37.5927723,126.9660246
필운대로,2,20,0,37.5808609,126.9683764
명륜8길,3,97,0,37.590464000000004,126.99270039999999
자하문로,4,48,0,37.585479600000006,126.97043329999998
지봉로13가길,4,390,0,37.5770667,127.01352849999999
북촌로5길,2,49,0,37.5798883,126.9820623
북촌로,20,1508,0,37.5821852,126.98394240000002
세검정로6다길,2,73,0,37.601667600000006,126.9633061
자하문로,3,54,0,37.57873970000001,126.97132169999999
삼청로,2,25,0,37.5862218,126.981831
북촌로,20,84,0,37.5787191,126.98568689999999
북촌로5길,3,9,0,37.5790987,126.9842412
지봉로17길,6,355,0,37.5796044,127.0136949
명륜9길,1,36,0,37.590697999999996,126.9943415
